,Player,player_name,All_NBA,All_Star,Draft_Yr,Pk,Team,College,Yrs,Games_Career,Minutes_Played_Career,PTS_Career,TRB_Career,AST_Career,FG_Percentage,TP_Percentage,FT_Percentage,Minutes_per_Game,Points_Per_Game,TRB_per_Game,Assists_per_Game,Win_Share,WS_per_game,BPM_Career,VORP_Career,Executive,exec_name,Prior_Player,ethnic,Tenure,tenure_years,Exec_ID,Exec_draft_exp,attend_college,first_year,second_year,third_year,fourth_year,fifth_year
3805,TonyGwynn,tonygwynn,0,0,1981,210,LAC,San Diego State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3806,TerryCummings,terrycummings,2,2,1982,2,LAC,DePaul University,18,1183,33898,19460,8630,2190,0.484,0.295,0.706,28.7,16.4,7.3,1.9,91.1,0.129,0.9,24.9,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3807,RichardAnderson,richardanderson,0,0,1982,32,LAC,"University of California, Santa Barbara",6,407,6002,2260,1418,611,0.412,0.333,0.762,14.7,5.6,3.5,1.5,7.6,0.061,-1.2,1.2,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3808,CraigHodges,craighodges,0,0,1982,48,LAC,"California State University, Long Beach",10,695,15077,5940,937,1769,0.461,0.4,0.828,21.7,8.5,1.3,2.5,27.2,0.087,-1.4,2.2,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3809,DariusClemons,dariusclemons,0,0,1982,71,LAC,Loyola University of Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3810,GaryCarter,garycarter,0,0,1982,94,LAC,University of Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3811,EricMarbury,ericmarbury,0,0,1982,117,LAC,University of Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3812,EddieHughes,eddiehughes,0,0,1982,140,LAC,Colorado State University,3,97,1158,296,93,159,0.416,0.364,0.692,11.9,3.1,1,1.6,1.5,0.06,-2.4,-0.1,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3813,JacquesTuz,jacquestuz,0,0,1982,163,LAC,University of Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3814,JohnHegwood,johnhegwood,0,0,1982,186,LAC,University of San Francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3815,DarylStovall,darylstovall,0,0,1982,207,LAC,Creighton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,2,1,0,0,0,0,0
3816,RudyGobert,rudygobert,0,0,2013,27,DEN,0,3,188,4524,1347,1598,207,0.575,0,0.585,24.1,7.2,8.5,1.1,16.1,0.171,3.9,6.8,TimConnelly,timconnelly,0,W,1201,3.29,154,1,0,0,0,1,0,0
3817,DougMcDermott,dougmcdermott,0,0,2014,11,DEN,Creighton University,2,117,2182,873,238,65,0.445,0.41,0.828,18.6,7.5,2,0.6,2.8,0.061,-3.8,-1,TimConnelly,timconnelly,0,W,1201,3.29,154,2,1,0,1,0,0,0
3818,NikolaJokic,nikolajokic,0,0,2014,41,DEN,0,1,80,1733,796,560,189,0.512,0.333,0.811,21.7,10,7,2.4,6.7,0.185,4.8,3,TimConnelly,timconnelly,0,W,1201,3.29,154,2,0,0,1,0,0,0
3819,RoyDevynMarble,roydevynmarble,0,0,2014,56,DEN,University of Iowa,2,44,457,97,69,29,0.304,0.222,0.375,10.4,2.2,1.6,0.7,-0.3,-0.028,-5,-0.3,TimConnelly,timconnelly,0,W,1201,3.29,154,2,1,0,1,0,0,0
3820,EmmanuelMudiay,emmanuelmudiay,0,0,2015,7,DEN,0,1,68,2068,872,232,372,0.364,0.319,0.67,30.4,12.8,3.4,5.5,-2.1,-0.049,-4.3,-1.2,TimConnelly,timconnelly,0,W,1201,3.29,154,3,0,1,0,0,0,0
3821,NikolaRadicevic,nikolaradicevic,0,0,2015,57,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TimConnelly,timconnelly,0,W,1201,3.29,154,3,0,1,0,0,0,0
3822,WillieWhite,williewhite,0,0,1984,42,DEN,University of Tennessee at Chattanooga,2,82,577,302,80,82,0.432,0.313,0.741,7,3.7,1,1,0.3,0.028,-4.1,-0.3,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3823,KarlTilleman,karltilleman,0,0,1984,79,DEN,University of Calgary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3824,PrinceBridges,princebridges,0,0,1984,103,DEN,University of Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3825,WillieBurton,willieburton,0,0,1984,125,DEN,University of Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3826,MarkSimpson,marksimpson,0,0,1984,149,DEN,Cawtaba College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3827,BillWendlandt,billwendlandt,0,0,1984,171,DEN,University of Texas at Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3828,CecilExum,cecilexum,0,0,1984,194,DEN,University of North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3829,DexterBailey,dexterbailey,0,0,1984,215,DEN,Xavier University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,1,1,0,0,0,0,0
3830,BlairRasmussen,blairrasmussen,0,0,1985,15,DEN,University of Oregon,8,532,11409,5119,3006,467,0.472,0.257,0.767,21.4,9.6,5.7,0.9,19,0.08,-3.1,-3.1,VinceBoryla,vinceboryla,1,W,1268,3.47,155,2,1,0,0,0,0,0
3831,BarryStevens,barrystevens,0,0,1985,43,DEN,Iowa State University,1,2,6,2,2,0,0.5,0,0,3,1,1,0,0,0.157,-4.9,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,2,1,0,0,0,0,0
3832,PeteWilliams,petewilliams,0,0,1985,89,DEN,University of Arizona,2,58,583,153,147,15,0.602,0,0.425,10.1,2.6,2.5,0.3,1.4,0.112,-1.9,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,2,1,0,0,0,0,0
3833,KennyBrown,kennybrown,0,0,1985,112,DEN,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,2,1,0,0,0,0,0
3834,JoeCarrabino,joecarrabino,0,0,1985,135,DEN,Harvard University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,2,1,0,0,0,0,0
3835,EddieSmith,eddiesmith,0,0,1985,158,DEN,University of Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,2,1,0,0,0,0,0
3836,MauriceMartin,mauricemartin,0,0,1986,16,DEN,Saint Joseph's University,2,69,422,204,65,49,0.378,0.211,0.598,6.1,3,0.9,0.7,-0.3,-0.033,-6.2,-0.5,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3837,MarkAlarie,markalarie,0,0,1986,18,DEN,Duke University,5,325,5500,2432,1120,363,0.475,0.252,0.775,16.9,7.5,3.4,1.1,8.4,0.073,-2.2,-0.3,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3838,OtisSmith,otissmith,0,0,1986,41,DEN,Jacksonville University,6,375,7720,3951,1416,690,0.455,0.251,0.762,20.6,10.5,3.8,1.8,12.3,0.076,0,3.8,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3839,DonRedden,donredden,0,0,1986,64,DEN,Louisiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3840,AnthonyWatson,anthonywatson,0,0,1986,87,DEN,San Diego State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3841,JonCollins,joncollins,0,0,1986,110,DEN,Eastern Illinois University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3842,AnthonyFrederick,anthonyfrederick,0,0,1986,133,DEN,Pepperdine University,3,147,1640,718,280,135,0.439,0.273,0.699,11.2,4.9,1.9,0.9,0.7,0.019,-3.1,-0.5,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3843,MikeMarshall,mikemarshall,0,0,1986,156,DEN,McNeese State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,3,1,0,0,0,0,0
3844,AndreMoore,andremoore,0,0,1987,31,DEN,Loyola University of Chicago,1,10,50,24,14,6,0.333,0,0.75,5,2.4,1.4,0.6,0,-0.013,-4.1,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,4,1,0,0,0,0,0
3845,TomSchafer,tomschafer,0,0,1987,54,DEN,Iowa State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,4,1,0,0,0,0,0
3846,DavidBoone,davidboone,0,0,1987,77,DEN,Marquette University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,4,1,0,0,0,0,0
3847,RonGrandison,rongrandison,0,0,1987,100,DEN,University of New Orleans,4,105,872,254,163,58,0.404,0.167,0.713,8.3,2.4,1.6,0.6,1.2,0.064,-2.4,-0.1,VinceBoryla,vinceboryla,1,W,1268,3.47,155,4,1,0,0,0,0,0
3848,KelvinScarborough,kelvinscarborough,0,0,1987,123,DEN,University of New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,4,1,0,0,0,0,0
3849,RowanGomes,rowangomes,0,0,1987,146,DEN,Hampton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,4,1,0,0,0,0,0
3850,CurtisHunter,curtishunter,0,0,1987,156,DEN,University of North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VinceBoryla,vinceboryla,1,W,1268,3.47,155,4,1,0,0,0,0,0
3851,FurkanAldemir,furkanaldemir,0,0,2012,53,LAC,0,1,41,540,93,176,28,0.513,0,0.481,13.2,2.3,4.3,0.7,1.4,0.122,-0.7,0.2,VinnyDelNegro,vinnydelnegro,1,W,92,0.25,156,1,0,0,0,0,1,0
3852,WillieCauley-Stein,williecauley-stein,0,0,2015,6,SAC,University of Kentucky,1,66,1412,463,352,37,0.563,0,0.648,21.4,7,5.3,0.6,3.8,0.13,0.7,1,VladeDivac,vladedivac,1,W,577,1.58,157,1,1,1,0,0,0,0
3853,SherellFord,sherellford,0,0,1995,26,OKC,University of Illinois at Chicago,1,28,139,90,24,5,0.375,0.16,0.765,5,3.2,0.9,0.2,0.4,0.124,-4.9,-0.1,WallyWalker,wallywalker,1,W,2507,6.87,158,1,1,0,0,0,0,0
3854,AurelijiusZukauskas,aurelijiuszukauskas,0,0,1995,54,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallyWalker,wallywalker,1,W,2507,6.87,158,1,0,0,0,0,0,0
3855,JosephBlair,josephblair,0,0,1996,35,OKC,University of Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallyWalker,wallywalker,1,W,2507,6.87,158,2,1,0,0,0,0,0
3856,JoeVogel,joevogel,0,0,1996,45,OKC,Colorado State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallyWalker,wallywalker,1,W,2507,6.87,158,2,1,0,0,0,0,0
3857,RonRiley,ronriley,0,0,1996,47,OKC,Arizona State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallyWalker,wallywalker,1,W,2507,6.87,158,2,1,0,0,0,0,0
3858,DrewBarry,drewbarry,0,0,1996,57,OKC,Georgia Institute of Technology,3,60,598,134,67,111,0.417,0.381,0.774,10,2.2,1.1,1.9,0.6,0.051,-4.5,-0.4,WallyWalker,wallywalker,1,W,2507,6.87,158,2,1,0,0,0,0,0
3859,BobbyJackson,bobbyjackson,0,0,1997,23,OKC,University of Minnesota,12,755,16790,7344,2347,1945,0.417,0.354,0.793,22.2,9.7,3.1,2.6,31.4,0.09,-0.1,7.8,WallyWalker,wallywalker,1,W,2507,6.87,158,3,1,0,0,0,0,0
3860,EddieElisma,eddieelisma,0,0,1997,40,OKC,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallyWalker,wallywalker,1,W,2507,6.87,158,3,1,0,0,0,0,0
3861,MarkBlount,markblount,0,0,1997,54,OKC,University of Pittsburgh,9,605,13981,4941,2784,513,0.504,0.359,0.723,23.1,8.2,4.6,0.8,18.8,0.065,-2.4,-1.4,WallyWalker,wallywalker,1,W,2507,6.87,158,3,1,0,0,0,0,0
3862,VladimirStepania,vladimirstepania,0,0,1998,27,OKC,0,6,270,3726,1118,1180,94,0.425,0.133,0.536,13.8,4.1,4.4,0.3,5.2,0.067,-3.9,-1.8,WallyWalker,wallywalker,1,W,2507,6.87,158,4,0,0,0,0,0,0
3863,RashardLewis,rashardlewis,0,0,1998,32,OKC,0,16,1049,33541,15579,5433,1765,0.452,0.386,0.805,32,14.9,5.2,1.7,90.9,0.13,2,34.1,WallyWalker,wallywalker,1,W,2507,6.87,158,4,0,0,0,0,0,0
3864,JelaniMcCoy,jelanimccoy,0,0,1998,33,OKC,"University of California, Los Angeles",8,260,3824,1200,921,135,0.539,0,0.49,14.7,4.6,3.5,0.5,5.1,0.064,-3.1,-1.1,WallyWalker,wallywalker,1,W,2507,6.87,158,4,1,0,0,0,0,0
3865,CoreyMaggette,coreymaggette,0,0,1999,13,OKC,Duke University,14,827,23358,13198,4022,1696,0.453,0.324,0.822,28.2,16,4.9,2.1,62.2,0.128,-0.4,9.5,WallyWalker,wallywalker,1,W,2507,6.87,158,5,1,0,0,0,0,0
3866,DesmondMason,desmondmason,0,0,2000,17,OKC,Oklahoma State University,10,643,19641,7767,2863,1049,0.449,0.26,0.74,30.5,12.1,4.5,1.6,23.1,0.056,-2.4,-1.9,WallyWalker,wallywalker,1,W,2507,6.87,158,6,1,0,0,0,0,0
3867,OlumideOyedeji,olumideoyedeji,0,0,2000,42,OKC,0,3,93,587,127,196,11,0.495,0,0.659,6.3,1.4,2.1,0.1,1.2,0.095,-4.7,-0.4,WallyWalker,wallywalker,1,W,2507,6.87,158,6,0,0,0,0,0,0
3868,JosipSesar,josipsesar,0,0,2000,47,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WallyWalker,wallywalker,1,W,2507,6.87,158,6,0,0,0,0,0,0
3869,AlexEnglish,alexenglish,3,8,1976,23,MIL,University of South Carolina,15,1193,38063,25613,6538,4351,0.507,0.217,0.832,31.9,21.5,5.5,3.6,100.7,0.127,1.7,35.6,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3870,QuinnBuckner,quinnbuckner,0,0,1976,7,MIL,Indiana University,10,719,16245,5929,1969,3114,0.461,0.184,0.657,22.6,8.2,2.7,4.3,24.7,0.073,0.5,10.2,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3871,ScottLloyd,scottlloyd,0,0,1976,24,MIL,Arizona State University,6,372,5638,1694,1114,356,0.425,0.286,0.718,15.2,4.6,3,1,2.5,0.021,-3.6,-2.2,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3872,LloydWalton,lloydwalton,0,0,1976,40,MIL,Marquette University,5,341,5387,1442,370,1243,0.454,0.25,0.711,15.8,4.2,1.1,3.6,5.2,0.047,-4.4,-3.3,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3873,DanFrost,danfrost,0,0,1976,59,MIL,University of Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3874,TomLockhart,tomlockhart,0,0,1976,75,MIL,Manhattan College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3875,JamesRappis,jamesrappis,0,0,1976,77,MIL,University of Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3876,PhilSpence,philspence,0,0,1976,92,MIL,North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3877,RonBarrow,ronbarrow,0,0,1976,112,MIL,Southern University and A&M College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3878,BobWarner,bobwarner,0,0,1976,129,MIL,University of Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3879,BennyShaw,bennyshaw,0,0,1976,146,MIL,University of Central Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3880,HugoCabrera,hugocabrera,0,0,1976,165,MIL,East Texas State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,1866,5.11,159,1,1,0,0,0,0,0
3881,KevinJohnson,kevinjohnson,5,3,1987,7,CLE,University of California,12,735,25061,13127,2404,6711,0.493,0.305,0.841,34.1,17.9,3.3,9.1,92.8,0.178,2.4,28,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3882,KannardJohnson,kannardjohnson,0,0,1987,41,CLE,Western Kentucky University,1,4,12,2,0,0,0.333,0,0,3,0.5,0,0,-0.1,-0.238,-12.2,0,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3883,DonaldRoyal,donaldroyal,0,0,1987,52,CLE,University of Notre Dame,8,504,8442,3161,1431,500,0.473,0,0.77,16.8,6.3,2.8,1,19.1,0.109,-1.7,0.7,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3884,ChrisDudley,chrisdudley,0,0,1987,75,CLE,Yale University,16,886,16321,3473,5457,375,0.412,0,0.458,18.4,3.9,6.2,0.4,26.2,0.077,-1.9,0.6,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3885,CarvenHolcomb,carvenholcomb,0,0,1987,80,CLE,Texas Christian University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3886,CarlLott,carllott,0,0,1987,98,CLE,Texas Christian University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3887,HaroldJensen,haroldjensen,0,0,1987,121,CLE,Villanova University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3888,MichaelFoster,michaelfoster,0,0,1987,144,CLE,University of South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,4730,12.96,159,2,1,0,0,0,0,0
3889,RandolphKeys,randolphkeys,0,0,1988,22,CLE,University of Southern Mississippi,5,241,3318,1262,551,192,0.425,0.272,0.721,13.8,5.2,2.3,0.8,2.3,0.034,-3.2,-1,WayneEmbry,wayneembry,1,AA,4730,12.96,159,3,1,0,0,0,0,0
3890,WinstonBennett,winstonbennett,0,0,1988,64,CLE,University of Kentucky,3,136,2157,648,414,120,0.425,0,0.694,15.9,4.8,3,0.9,1.7,0.037,-3.9,-1,WayneEmbry,wayneembry,1,AA,4730,12.96,159,3,1,0,0,0,0,0
3891,JohnMorton,johnmorton,0,0,1989,25,CLE,Seton Hall University,3,128,1879,609,161,342,0.386,0.224,0.787,14.7,4.8,1.3,2.7,0.5,0.013,-4.7,-1.3,WayneEmbry,wayneembry,1,AA,4730,12.96,159,4,1,0,0,0,0,0
3892,ChuckyBrown,chuckybrown,0,0,1989,43,CLE,North Carolina State University,13,694,11962,4125,2148,549,0.491,0.227,0.699,17.2,5.9,3.1,0.8,19,0.076,-3,-3,WayneEmbry,wayneembry,1,AA,4730,12.96,159,4,1,0,0,0,0,0
3893,StefanoRusconi,stefanorusconi,0,0,1990,52,CLE,0,1,7,30,8,6,3,0.333,0,0.4,4.3,1.1,0.9,0.4,-0.1,-0.104,-7.6,0,WayneEmbry,wayneembry,1,AA,4730,12.96,159,5,0,0,0,0,0,0
3894,TerrellBrandon,terrellbrandon,0,0,1991,11,CLE,University of Oregon,11,724,21545,9994,2174,4407,0.448,0.355,0.873,29.8,13.8,3,6.1,65.9,0.147,2.4,23.7,WayneEmbry,wayneembry,1,AA,4730,12.96,159,6,1,0,0,0,0,0
3895,JimmyOliver,jimmyoliver,0,0,1991,39,CLE,Purdue University,5,78,856,331,80,55,0.407,0.34,0.772,11,4.2,1,0.7,0.3,0.018,-5.6,-0.8,WayneEmbry,wayneembry,1,AA,4730,12.96,159,6,1,0,0,0,0,0
3896,ChrisMills,chrismills,0,0,1993,22,CLE,University of Arizona,10,568,17282,6357,2808,1063,0.432,0.351,0.817,30.4,11.2,4.9,1.9,37.7,0.105,0,8.8,WayneEmbry,wayneembry,1,AA,4730,12.96,159,7,1,0,0,0,0,0
3897,GaryCollier,garycollier,0,0,1994,42,CLE,University of Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WayneEmbry,wayneembry,1,AA,4730,12.96,159,8,1,0,0,0,0,0
3898,BobSura,bobsura,0,0,1995,17,CLE,Florida State University,10,657,15597,5654,2240,2474,0.414,0.325,0.689,23.7,8.6,3.4,3.8,28.3,0.087,0.3,9.2,WayneEmbry,wayneembry,1,AA,4730,12.96,159,9,1,0,0,0,0,0
3899,DonnyMarshall,donnymarshall,0,0,1995,39,CLE,University of Connecticut,5,119,919,293,121,36,0.321,0.336,0.681,7.7,2.5,1,0.3,0.9,0.045,-4.7,-0.6,WayneEmbry,wayneembry,1,AA,4730,12.96,159,9,1,0,0,0,0,0
3900,VitalyPotapenko,vitalypotapenko,0,0,1996,12,CLE,Wright State University,11,610,11608,3995,2725,418,0.479,0.167,0.694,19,6.5,4.5,0.7,15.5,0.064,-3.5,-4.4,WayneEmbry,wayneembry,1,AA,4730,12.96,159,10,1,0,0,0,0,0
3901,ZydrunasIlgauskas,zydrunasilgauskas,0,0,1996,20,CLE,0,13,843,22965,10976,6191,955,0.476,0.31,0.78,27.2,13,7.3,1.1,66.3,0.139,0.3,13,WayneEmbry,wayneembry,1,AA,4730,12.96,159,10,0,0,0,0,0,0
3902,ReggieGeary,reggiegeary,0,0,1996,56,CLE,University of Arizona,2,101,931,209,82,110,0.344,0.328,0.493,9.2,2.1,0.8,1.1,0.6,0.032,-3.2,-0.3,WayneEmbry,wayneembry,1,AA,4730,12.96,159,10,1,0,0,0,0,0
3903,CedricHenderson,cedrichenderson,0,0,1997,44,CLE,University of Memphis,5,260,6182,1885,755,419,0.436,0.14,0.715,23.8,7.3,2.9,1.6,3.3,0.026,-2.4,-0.7,WayneEmbry,wayneembry,1,AA,4730,12.96,159,11,1,0,0,0,0,0
3904,DerekAnderson,derekanderson,0,0,1997,13,CLE,University of Kentucky,11,615,17975,7357,1988,2083,0.408,0.341,0.853,29.2,12,3.2,3.4,43.9,0.117,0.9,13.3,WayneEmbry,wayneembry,1,AA,4730,12.96,159,11,1,0,0,0,0,0
3905,BrevinKnight,brevinknight,0,0,1997,16,CLE,Stanford University,12,729,18176,5342,1785,4481,0.412,0.134,0.789,24.9,7.3,2.4,6.1,32.6,0.086,-1.1,4.3,WayneEmbry,wayneembry,1,AA,4730,12.96,159,11,1,0,0,0,0,0
3906,RyanStack,ryanstack,0,0,1998,48,CLE,University of South Carolina,2,43,397,99,79,10,0.352,0,0.787,9.2,2.3,1.8,0.2,0.2,0.028,-4.6,-0.3,WayneEmbry,wayneembry,1,AA,4730,12.96,159,12,1,0,0,0,0,0
3907,RonnieHenderson,ronniehenderson,0,0,1996,55,WAS,Louisiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WesUnseld,wesunseld,1,AA,1358,3.72,160,1,1,0,0,0,0,0
3908,GodShammgod,godshammgod,0,0,1997,45,WAS,Providence College,1,20,146,61,7,36,0.328,0,0.767,7.3,3.1,0.4,1.8,-0.1,-0.049,-9.6,-0.3,WesUnseld,wesunseld,1,AA,1358,3.72,160,2,1,0,0,0,0,0
3909,PredragDrobnjak,predragdrobnjak,0,0,1997,48,WAS,0,4,278,5542,2187,973,225,0.425,0.34,0.799,19.9,7.9,3.5,0.8,5.6,0.048,-4.2,-3.1,WesUnseld,wesunseld,1,AA,1358,3.72,160,2,0,0,0,0,0,0
3910,JahidiWhite,jahidiwhite,0,0,1998,43,WAS,Georgetown University,7,334,5913,1954,1944,63,0.51,0,0.534,17.7,5.9,5.8,0.2,10.4,0.085,-3.8,-2.7,WesUnseld,wesunseld,1,AA,1358,3.72,160,3,1,0,0,0,0,0
3911,RichardHamilton,richardhamilton,0,0,1999,7,WAS,University of Connecticut,14,921,29559,15708,2852,3125,0.449,0.346,0.852,32.1,17.1,3.1,3.4,62.8,0.102,-0.6,10.5,WesUnseld,wesunseld,1,AA,1358,3.72,160,4,1,0,0,0,0,0
3912,CalvinBooth,calvinbooth,0,0,1999,35,WAS,Pennsylvania State University,10,366,4477,1190,1010,151,0.451,0.222,0.748,12.2,3.3,2.8,0.4,8,0.086,-1.3,0.8,WesUnseld,wesunseld,1,AA,1358,3.72,160,4,1,0,0,0,0,0
